                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    307,                 1.4497,                0.82429,                 1.0857,                0.79681,                0.64588,                 0.7202,                0.33812,                 1.8891,                0.96283,                 1.3538,              0.0069805,              0.0069805,              0.0069805
                    308,                 1.4642,                0.83262,                 1.0813,                0.76895,                0.62645,                0.70362,                0.32416,                 1.9441,                 1.0027,                 1.3586,              0.0069706,              0.0069706,              0.0069706
                    309,                 1.4566,                0.84349,                 1.0881,                0.76454,                0.63765,                0.70756,                0.34016,                 1.8554,                 1.0023,                 1.3016,              0.0069607,              0.0069607,              0.0069607
                    310,                  1.483,                0.84599,                 1.0903,                0.75745,                0.64294,                0.71147,                 0.3365,                  1.921,                 1.0119,                  1.356,              0.0069508,              0.0069508,              0.0069508
                    311,                  1.469,                0.83747,                 1.0937,                0.77332,                0.64824,                0.71807,                0.33848,                 1.8808,                0.97853,                 1.3381,              0.0069409,              0.0069409,              0.0069409
                    312,                 1.5025,                0.84713,                 1.1026,                0.77573,                0.61412,                0.69596,                0.32933,                 1.9158,                 1.0285,                 1.3599,               0.006931,               0.006931,               0.006931
                    313,                 1.5067,                0.85431,                 1.1066,                0.73385,                0.65294,                0.69757,                0.33533,                 1.8663,                 1.0151,                 1.3432,              0.0069211,              0.0069211,              0.0069211
                    314,                 1.4777,                0.83626,                 1.1033,                0.75959,                0.62821,                0.67334,                0.30724,                 1.9588,                 1.0247,                 1.4156,              0.0069112,              0.0069112,              0.0069112
                    315,                 1.3998,                0.81758,                 1.0874,                0.77402,                0.64876,                0.70729,                0.33589,                 1.8281,                  1.009,                 1.3322,              0.0069013,              0.0069013,              0.0069013
                    316,                 1.4435,                0.82712,                  1.072,                0.77003,                0.65393,                0.71523,                0.33592,                 1.8577,                0.99875,                 1.3192,              0.0068914,              0.0068914,              0.0068914
                    317,                 1.4191,                0.81033,                  1.049,                0.77671,                0.64706,                0.70484,                0.33646,                 1.8864,                0.98341,                 1.3422,              0.0068815,              0.0068815,              0.0068815
                    318,                 1.4385,                0.81914,                  1.078,                0.80779,                0.63781,                0.71032,                0.33515,                 1.8539,                0.99727,                 1.3324,              0.0068716,              0.0068716,              0.0068716
                    319,                 1.4725,                0.84038,                 1.0887,                0.76651,                0.64588,                0.70574,                0.32511,                 1.8485,                 1.0075,                 1.3399,              0.0068617,              0.0068617,              0.0068617
                    320,                 1.4767,                0.84714,                 1.0863,                0.78761,                0.63059,                0.70079,                0.32974,                 1.8678,                0.99123,                 1.3474,              0.0068518,              0.0068518,              0.0068518
                    321,                 1.4648,                  0.825,                 1.0807,                0.78918,                0.62536,                0.68699,                0.32647,                 1.8511,                0.99505,                  1.329,              0.0068419,              0.0068419,              0.0068419
                    322,                 1.4576,                0.82754,                 1.0876,                0.78465,                0.62118,                 0.7015,                0.32486,                 1.8614,                 1.0016,                 1.3169,               0.006832,               0.006832,               0.006832
                    323,                 1.4301,                 0.8244,                 1.0716,                0.78192,                0.62235,                0.68718,                0.31599,                 1.8704,                 1.0036,                 1.3377,              0.0068221,              0.0068221,              0.0068221
                    324,                 1.4235,                0.81798,                 1.0736,                0.78509,                0.65059,                0.72212,                0.33779,                 1.8571,                0.96704,                 1.3355,              0.0068122,              0.0068122,              0.0068122
                    325,                 1.4617,                0.81789,                 1.0728,                0.81616,                0.66333,                 0.7389,                0.34375,                 1.8555,                0.96285,                 1.3238,              0.0068023,              0.0068023,              0.0068023
                    326,                 1.4225,                0.81343,                 1.0737,                0.77885,                0.64588,                0.70943,                0.33266,                 1.8717,                 1.0007,                 1.3378,              0.0067924,              0.0067924,              0.0067924
                    327,                 1.4256,                0.81546,                 1.0695,                0.71725,                0.58706,                0.64122,                0.28508,                 1.9563,                 1.0833,                 1.3912,              0.0067825,              0.0067825,              0.0067825
                    328,                 1.4636,                0.83716,                  1.076,                0.73437,                0.62118,                0.64995,                0.29131,                 1.9739,                 1.0524,                 1.3894,              0.0067726,              0.0067726,              0.0067726
                    329,                  1.452,                0.82097,                 1.0692,                0.76099,                0.60824,                0.66906,                0.31349,                 1.8894,                 1.0515,                 1.3273,              0.0067627,              0.0067627,              0.0067627
                    330,                 1.4239,                0.80713,                 1.0541,                0.76796,                0.62353,                0.67406,                0.30828,                 1.9374,                 1.0357,                 1.3564,              0.0067528,              0.0067528,              0.0067528
                    331,                 1.4278,                0.80636,                 1.0687,                0.79667,                0.63611,                0.69599,                0.32985,                 1.8806,                0.98459,                 1.3363,              0.0067429,              0.0067429,              0.0067429
                    332,                  1.409,                0.80965,                 1.0702,                0.76303,                0.61529,                0.67579,                0.32483,                 1.8735,                  1.006,                 1.3447,               0.006733,               0.006733,               0.006733
                    333,                 1.4428,                0.81396,                 1.0703,                0.81071,                0.63993,                0.71143,                 0.3399,                 1.8186,                 1.0026,                 1.2893,              0.0067231,              0.0067231,              0.0067231
                    334,                 1.3987,                0.79284,                 1.0597,                0.78816,                0.62157,                0.68777,                0.32212,                 1.8513,                 1.0038,                 1.3296,              0.0067132,              0.0067132,              0.0067132
                    335,                  1.426,                0.81775,                  1.074,                0.74767,                0.66581,                0.71288,                0.34853,                 1.8187,                 0.9655,                  1.301,              0.0067033,              0.0067033,              0.0067033
                    336,                 1.4191,                0.80046,                 1.0625,                0.77361,                 0.6392,                0.71164,                0.32472,                 1.9133,                0.99653,                  1.334,              0.0066934,              0.0066934,              0.0066934
                    337,                 1.3841,                0.79694,                 1.0614,                0.79962,                0.65727,                0.72962,                0.34356,                 1.8632,                0.96767,                  1.321,              0.0066835,              0.0066835,              0.0066835
                    338,                 1.4145,                0.80672,                 1.0706,                0.77489,                0.65765,                0.71556,                0.34386,                 1.8362,                 0.9752,                  1.317,              0.0066736,              0.0066736,              0.0066736
                    339,                 1.4045,                 0.8079,                  1.065,                0.77924,                   0.64,                0.71345,                0.34398,                 1.8362,                0.95141,                 1.3146,              0.0066637,              0.0066637,              0.0066637
                    340,                 1.3991,                0.80465,                 1.0652,                0.83671,                   0.64,                0.73686,                 0.3596,                 1.8176,                0.94279,                 1.3045,              0.0066538,              0.0066538,              0.0066538
                    341,                  1.409,                0.80332,                 1.0589,                0.80149,                0.66502,                0.73669,                0.35701,                 1.8332,                0.94753,                 1.3152,              0.0066439,              0.0066439,              0.0066439
                    342,                 1.3985,                 0.7975,                 1.0618,                0.78349,                0.64941,                0.73025,                0.36784,                 1.7965,                0.94048,                 1.3004,               0.006634,               0.006634,               0.006634
                    343,                 1.4283,                0.79116,                 1.0714,                0.79479,                0.64246,                0.70913,                0.35703,                 1.8279,                0.95509,                 1.3268,              0.0066241,              0.0066241,              0.0066241
                    344,                 1.3899,                0.79076,                 1.0685,                0.78977,                0.63882,                0.70324,                0.34855,                 1.8301,                0.96604,                 1.3063,              0.0066142,              0.0066142,              0.0066142
                    345,                 1.3991,                0.79826,                 1.0623,                0.79185,                0.64588,                0.70245,                0.34332,                 1.8252,                0.96492,                 1.2923,              0.0066043,              0.0066043,              0.0066043
                    346,                 1.3851,                0.78427,                 1.0598,                0.77721,                0.64118,                0.69782,                0.34096,                 1.8339,                0.97381,                 1.3118,              0.0065944,              0.0065944,              0.0065944
                    347,                 1.3854,                0.78759,                   1.06,                0.79836,                0.62588,                0.71222,                0.34345,                 1.8676,                 0.9883,                 1.3183,              0.0065845,              0.0065845,              0.0065845
                    348,                 1.3903,                0.79267,                 1.0497,                0.81474,                0.63637,                0.71778,                0.34722,                 1.8277,                0.95905,                 1.2942,              0.0065746,              0.0065746,              0.0065746
                    349,                   1.42,                0.80542,                  1.071,                 0.7713,                0.61882,                0.68607,                0.31805,                  1.895,                0.98396,                 1.3455,              0.0065647,              0.0065647,              0.0065647
                    350,                 1.4102,                0.79192,                 1.0521,                 0.7916,                0.64352,                0.72841,                0.36009,                 1.7974,                0.95201,                 1.2939,              0.0065548,              0.0065548,              0.0065548
                    351,                 1.4335,                0.80255,                 1.0744,                0.75804,                0.62353,                0.68956,                0.32592,                  1.881,                0.97609,                 1.3632,              0.0065449,              0.0065449,              0.0065449
                    352,                 1.3728,                0.78085,                 1.0537,                0.74112,                0.63991,                0.69415,                0.34303,                 1.8257,                0.97235,                  1.318,               0.006535,               0.006535,               0.006535
                    353,                 1.3714,                0.78737,                  1.045,                0.74064,                0.62489,                0.67565,                0.32442,                 1.8776,                 1.0019,                 1.3498,              0.0065251,              0.0065251,              0.0065251
                    354,                 1.3928,                0.78493,                 1.0457,                0.73712,                0.64656,                0.69752,                0.33856,                 1.8353,                0.98695,                 1.3128,              0.0065152,              0.0065152,              0.0065152
                    355,                 1.3742,                0.77874,                 1.0391,                0.79524,                   0.62,                0.70437,                0.33422,                 1.8353,                0.97678,                 1.3075,              0.0065053,              0.0065053,              0.0065053
                    356,                 1.4002,                0.79392,                 1.0579,                0.77533,                 0.6374,                0.69677,                0.31894,                 1.8899,                0.99573,                 1.3359,              0.0064954,              0.0064954,              0.0064954
                    357,                   1.38,                0.78656,                 1.0538,                0.79634,                0.60353,                0.68172,                0.31639,                 1.8846,                0.99528,                 1.3314,              0.0064855,              0.0064855,              0.0064855
                    358,                 1.4002,                0.78884,                 1.0581,                0.79234,                0.61882,                0.72217,                0.34347,                 1.8352,                0.97838,                 1.3016,              0.0064756,              0.0064756,              0.0064756
                    359,                 1.4092,                0.78879,                 1.0553,                0.79301,                0.62941,                0.72024,                 0.3492,                 1.8355,                0.98064,                 1.3055,              0.0064657,              0.0064657,              0.0064657
                    360,                 1.3691,                0.77841,                 1.0463,                0.79963,                0.63647,                0.72126,                 0.3492,                 1.8107,                0.97321,                 1.3031,              0.0064558,              0.0064558,              0.0064558
                    361,                  1.362,                0.77543,                 1.0448,                0.72479,                0.62941,                0.68146,                0.31901,                 1.8799,                 1.0086,                 1.3411,              0.0064459,              0.0064459,              0.0064459
                    362,                 1.4483,                0.80234,                  1.073,                0.77158,                0.64353,                0.70737,                0.33147,                 1.9165,                0.98676,                 1.3696,               0.006436,               0.006436,               0.006436
                    363,                  1.424,                0.79061,                  1.055,                0.76888,                0.57765,                0.65486,                0.31159,                 1.9403,                 1.0358,                 1.3773,              0.0064261,              0.0064261,              0.0064261
                    364,                 1.4055,                0.78939,                 1.0524,                0.71965,                0.61882,                0.66292,                0.30983,                 1.9071,                  1.029,                 1.3395,              0.0064162,              0.0064162,              0.0064162
                    365,                 1.3894,                0.79073,                 1.0473,                0.72273,                0.56353,                0.62716,                 0.2862,                 1.9347,                 1.0628,                 1.3538,              0.0064063,              0.0064063,              0.0064063
                    366,                 1.3936,                0.78365,                  1.053,                0.71055,                0.57647,                0.64879,                0.30245,                 1.9307,                 1.0806,                  1.372,              0.0063964,              0.0063964,              0.0063964
                    367,                 1.3552,                0.77111,                 1.0436,                0.72947,                0.56588,                0.64812,                0.30274,                 1.9401,                 1.0762,                 1.3717,              0.0063865,              0.0063865,              0.0063865
                    368,                 1.3684,                0.77261,                 1.0466,                0.71656,                0.56214,                0.64048,                0.29805,                 1.9381,                 1.0925,                 1.3608,              0.0063766,              0.0063766,              0.0063766
                    369,                 1.3749,                0.77534,                 1.0397,                0.77989,                   0.56,                0.66113,                0.30699,                 1.9472,                 1.0837,                 1.3525,              0.0063667,              0.0063667,              0.0063667
                    370,                 1.3889,                0.77788,                  1.045,                 0.7904,                0.58562,                0.68262,                0.31391,                 1.9558,                 1.0438,                 1.3699,              0.0063568,              0.0063568,              0.0063568
                    371,                 1.4139,                0.78475,                 1.0564,                0.77308,                0.61059,                0.68661,                0.32427,                 1.9312,                  1.022,                 1.3607,              0.0063469,              0.0063469,              0.0063469
                    372,                 1.3826,                0.78003,                 1.0498,                 0.7756,                0.63434,                 0.7006,                0.34072,                  1.878,                0.99806,                 1.3455,               0.006337,               0.006337,               0.006337
                    373,                 1.3698,                0.77043,                 1.0473,                0.73197,                0.63293,                0.67898,                0.32335,                 1.8906,                 1.0366,                 1.3456,              0.0063271,              0.0063271,              0.0063271
                    374,                 1.4046,                0.79507,                 1.0469,                 0.7939,                0.57176,                0.66619,                0.31839,                 1.8782,                 1.0453,                 1.3404,              0.0063172,              0.0063172,              0.0063172
                    375,                 1.3487,                0.76697,                 1.0439,                0.76787,                0.54706,                0.65049,                0.30168,                  1.948,                 1.1075,                 1.3636,              0.0063073,              0.0063073,              0.0063073
                    376,                 1.3359,                 0.7681,                 1.0325,                0.75612,                0.58359,                 0.6692,                 0.3152,                 1.9354,                 1.0614,                 1.3552,              0.0062974,              0.0062974,              0.0062974
                    377,                 1.3534,                0.76243,                 1.0367,                0.80371,                0.59251,                0.69711,                0.33059,                 1.8963,                 1.0327,                 1.3331,              0.0062875,              0.0062875,              0.0062875
                    378,                 1.3565,                0.76092,                 1.0338,                0.77513,                0.60824,                0.70267,                0.32752,                 1.9107,                 1.0267,                 1.3393,              0.0062776,              0.0062776,              0.0062776
                    379,                 1.3516,                0.76492,                 1.0477,                0.75493,                0.64471,                0.71922,                0.33304,                 1.8882,                  1.008,                 1.3386,              0.0062677,              0.0062677,              0.0062677
                    380,                 1.3834,                0.77211,                 1.0424,                0.80149,                0.62225,                0.72142,                0.34466,                 1.8431,                0.97447,                 1.3191,              0.0062578,              0.0062578,              0.0062578
                    381,                 1.3481,                0.76864,                 1.0368,                0.75295,                0.61176,                0.69673,                0.32765,                 1.8736,                0.99562,                 1.3351,              0.0062479,              0.0062479,              0.0062479
                    382,                 1.3411,                0.75407,                 1.0269,                0.77762,                0.62118,                0.70185,                0.33488,                 1.8653,                0.98114,                 1.3332,               0.006238,               0.006238,               0.006238
                    383,                 1.3879,                0.77179,                 1.0478,                0.76944,                 0.6007,                0.69435,                0.32348,                 1.9026,                  1.012,                 1.3486,              0.0062281,              0.0062281,              0.0062281
                    384,                 1.3453,                 0.7626,                 1.0406,                0.79305,                0.62235,                 0.7064,                0.33567,                 1.8749,                 1.0067,                 1.3379,              0.0062182,              0.0062182,              0.0062182
                    385,                 1.3694,                0.77299,                 1.0422,                0.75453,                0.62923,                0.69559,                 0.3327,                 1.8612,                  1.026,                 1.3179,              0.0062083,              0.0062083,              0.0062083
                    386,                   1.33,                0.76886,                 1.0224,                0.73325,                0.63062,                0.69425,                0.33585,                 1.8586,                 1.0186,                 1.3072,              0.0061984,              0.0061984,              0.0061984
                    387,                 1.3499,                0.76411,                 1.0346,                0.75758,                0.63294,                0.70499,                0.33199,                 1.8801,                0.98272,                 1.3324,              0.0061885,              0.0061885,              0.0061885
                    388,                 1.3395,                0.76433,                 1.0418,                0.76814,                0.61647,                0.69824,                0.32822,                 1.8846,                0.98487,                 1.3413,              0.0061786,              0.0061786,              0.0061786
                    389,                 1.3597,                0.76393,                 1.0381,                0.81323,                0.60235,                0.70262,                0.33368,                 1.8728,                0.98244,                  1.323,              0.0061687,              0.0061687,              0.0061687
                    390,                 1.3495,                0.75083,                  1.031,                0.79683,                0.62471,                0.69904,                0.32972,                 1.8936,                 1.0035,                 1.3247,              0.0061588,              0.0061588,              0.0061588
                    391,                 1.3389,                0.75778,                 1.0293,                0.74247,                0.64706,                0.70923,                0.34417,                 1.8007,                0.96032,                 1.2707,              0.0061489,              0.0061489,              0.0061489
                    392,                 1.3539,                0.76948,                 1.0353,                0.77051,                0.63199,                0.70407,                0.33452,                 1.8373,                0.97495,                 1.2846,               0.006139,               0.006139,               0.006139
